model,effect,metric,value,a,n
posthoc_web,fr,var,0.003973265644162893,1.0,3200
posthoc_web,fz,mspe,0.07795459032058716,1.0,3200
posthoc_web,fz,bias2,0.07795459032058716,1.0,3200
posthoc_web,fz,var,0.0,1.0,3200
refit,y,mspe,1.0343459844589233,0.0,400
refit,y,bias2,1.0086767673492432,0.0,400
refit,y,var,0.025669312104582787,0.0,400
refit,fx,mspe,0.027870232239365578,0.0,400
refit,fx,bias2,0.006028434261679649,0.0,400
refit,fx,var,0.021841801702976227,0.0,400
refit,fr,mspe,0.04633046314120293,0.0,400
refit,fr,bias2,0.0244886614382267,0.0,400
refit,fr,var,0.021841801702976227,0.0,400
refit,fz,mspe,0.008570614270865917,0.0,400
refit,fz,bias2,1.384808638249524e-05,0.0,400
refit,fz,var,0.008556765504181385,0.0,400
refit_orth,y,mspe,1.034346580505371,0.0,400
refit_orth,y,bias2,1.0086807012557983,0.0,400
refit_orth,y,var,0.025665853172540665,0.0,400
refit_orth,fx,mspe,0.041626833379268646,0.0,400
refit_orth,fx,bias2,0.024852626025676727,0.0,400
refit_orth,fx,var,0.016774209216237068,0.0,400
refit_orth,fr,mspe,0.022793950513005257,0.0,400
refit_orth,fr,bias2,0.0060197412967681885,0.0,400
refit_orth,fr,var,0.016774209216237068,0.0,400
refit_orth,fz,mspe,0.022313443943858147,0.0,400
refit_orth,fz,bias2,0.016879480332136154,0.0,400
refit_orth,fz,var,0.005433964543044567,0.0,400
base,y,mspe,1.090002179145813,0.0,400
base,y,bias2,1.061189889907837,0.0,400
base,y,var,0.02881230041384697,0.0,400
base,fx,mspe,0.06554364413022995,0.0,400
base,fx,bias2,0.044912587851285934,0.0,400
base,fx,var,0.020631050691008568,0.0,400
base,fr,mspe,0.12958206236362457,0.0,400
base,fr,bias2,0.10895101726055145,0.0,400
base,fr,var,0.020631050691008568,0.0,400
base,fz,mspe,0.07795459032058716,0.0,400
base,fz,bias2,0.07795459032058716,0.0,400
base,fz,var,0.0,0.0,400
posthoc_web,y,mspe,1.2688101530075073,0.0,400
posthoc_web,y,bias2,1.2435094118118286,0.0,400
posthoc_web,y,var,0.025300759822130203,0.0,400
posthoc_web,fx,mspe,0.05625109747052193,0.0,400
posthoc_web,fx,bias2,0.040896207094192505,0.0,400
posthoc_web,fx,var,0.015354888513684273,0.0,400
posthoc_web,fr,mspe,0.034850865602493286,0.0,400
posthoc_web,fr,bias2,0.019495977088809013,0.0,400
posthoc_web,fr,var,0.015354888513684273,0.0,400
posthoc_web,fz,mspe,0.07795459032058716,0.0,400
posthoc_web,fz,bias2,0.07795459032058716,0.0,400
posthoc_web,fz,var,0.0,0.0,400
refit,y,mspe,1.0350209474563599,0.1,400
refit,y,bias2,1.0085625648498535,0.1,400
refit,y,var,0.026458272710442543,0.1,400
refit,fx,mspe,0.027675893157720566,0.1,400
refit,fx,bias2,0.005898003466427326,0.1,400
refit,fx,var,0.021777886897325516,0.1,400
refit,fr,mspe,0.04671407863497734,0.1,400
refit,fr,bias2,0.024936184287071228,0.1,400
refit,fr,var,0.021777886897325516,0.1,400
refit,fz,mspe,0.009301234036684036,0.1,400
refit,fz,bias2,0.0001057499903254211,0.1,400
refit,fz,var,0.009195484220981598,0.1,400
refit_orth,y,mspe,1.0350178480148315,0.1,400
refit_orth,y,bias2,1.0085657835006714,0.1,400
refit_orth,y,var,0.026452040299773216,0.1,400
refit_orth,fx,mspe,0.041382912546396255,0.1,400
refit_orth,fx,bias2,0.024459704756736755,0.1,400
refit_orth,fx,var,0.0169232040643692,0.1,400
refit_orth,fr,mspe,0.02285703271627426,0.1,400
refit_orth,fr,bias2,0.005933830514550209,0.1,400
refit_orth,fr,var,0.0169232040643692,0.1,400
refit_orth,fz,mspe,0.023258274421095848,0.1,400
refit_orth,fz,bias2,0.01575412228703499,0.1,400
refit_orth,fz,var,0.0075041488744318485,0.1,400
base,y,mspe,1.090002179145813,0.1,400
base,y,bias2,1.061189889907837,0.1,400
base,y,var,0.02881230041384697,0.1,400
base,fx,mspe,0.06554364413022995,0.1,400
base,fx,bias2,0.044912587851285934,0.1,400
base,fx,var,0.020631050691008568,0.1,400
base,fr,mspe,0.12958206236362457,0.1,400
base,fr,bias2,0.10895101726055145,0.1,400
base,fr,var,0.020631050691008568,0.1,400
base,fz,mspe,0.07795459032058716,0.1,400
base,fz,bias2,0.07795459032058716,0.1,400
base,fz,var,0.0,0.1,400
posthoc_web,y,mspe,1.2677245140075684,0.1,400
posthoc_web,y,bias2,1.241262674331665,0.1,400
posthoc_web,y,var,0.026461897417902946,0.1,400
posthoc_web,fx,mspe,0.05657317116856575,0.1,400
posthoc_web,fx,bias2,0.04002119600772858,0.1,400
posthoc_web,fx,var,0.01655198074877262,0.1,400
posthoc_web,fr,mspe,0.03604929521679878,0.1,400
posthoc_web,fr,bias2,0.019497310742735863,0.1,400
posthoc_web,fr,var,0.01655198074877262,0.1,400
posthoc_web,fz,mspe,0.07795459032058716,0.1,400
posthoc_web,fz,bias2,0.07795459032058716,0.1,400
posthoc_web,fz,var,0.0,0.1,400
refit,y,mspe,1.0396002531051636,0.2,400
refit,y,bias2,1.0105229616165161,0.2,400
refit,y,var,0.029077358543872833,0.2,400
refit,fx,mspe,0.026486892253160477,0.2,400
refit,fx,bias2,0.006171832792460918,0.2,400
refit,fx,var,0.020315058529376984,0.2,400
refit,fr,mspe,0.04929155483841896,0.2,400
refit,fr,bias2,0.028976494446396828,0.2,400
refit,fr,var,0.020315058529376984,0.2,400
refit,fz,mspe,0.01225731149315834,0.2,400
refit,fz,bias2,0.0012943847104907036,0.2,400
refit,fz,var,0.010962925851345062,0.2,400
refit_orth,y,mspe,1.040067434310913,0.2,400
refit_orth,y,bias2,1.0106333494186401,0.2,400
refit_orth,y,var,0.029434161260724068,0.2,400
refit_orth,fx,mspe,0.040890052914619446,0.2,400
refit_orth,fx,bias2,0.02287457510828972,0.2,400
refit_orth,fx,var,0.018015477806329727,0.2,400
refit_orth,fr,mspe,0.02423231117427349,0.2,400
refit_orth,fr,bias2,0.006216832902282476,0.2,400
refit_orth,fr,var,0.018015477806329727,0.2,400
refit_orth,fz,mspe,0.02663971483707428,0.2,400
refit_orth,fz,bias2,0.011584138497710228,0.2,400
refit_orth,fz,var,0.015055579133331776,0.2,400
base,y,mspe,1.090002179145813,0.2,400
base,y,bias2,1.061189889907837,0.2,400
base,y,var,0.02881230041384697,0.2,400
base,fx,mspe,0.06554364413022995,0.2,400
base,fx,bias2,0.044912587851285934,0.2,400
base,fx,var,0.020631050691008568,0.2,400
base,fr,mspe,0.12958206236362457,0.2,400
base,fr,bias2,0.10895101726055145,0.2,400
base,fr,var,0.020631050691008568,0.2,400
base,fz,mspe,0.07795459032058716,0.2,400
base,fz,bias2,0.07795459032058716,0.2,400
base,fz,var,0.0,0.2,400
posthoc_web,y,mspe,1.2607181072235107,0.2,400
posthoc_web,y,bias2,1.2298599481582642,0.2,400
posthoc_web,y,var,0.030858024954795837,0.2,400
posthoc_web,fx,mspe,0.05741262063384056,0.2,400
posthoc_web,fx,bias2,0.03636892884969711,0.2,400
posthoc_web,fx,var,0.021043695509433746,0.2,400
posthoc_web,fr,mspe,0.04072531312704086,0.2,400
posthoc_web,fr,bias2,0.019681613892316818,0.2,400
posthoc_web,fr,var,0.021043695509433746,0.2,400
posthoc_web,fz,mspe,0.07795459032058716,0.2,400
posthoc_web,fz,bias2,0.07795459032058716,0.2,400
posthoc_web,fz,var,0.0,0.2,400
refit,y,mspe,1.047977089881897,0.3,400
refit,y,bias2,1.015091896057129,0.3,400
refit,y,var,0.03288530185818672,0.3,400
refit,fx,mspe,0.02683917246758938,0.3,400
refit,fx,bias2,0.0072153713554143906,0.3,400
refit,fx,var,0.019623801112174988,0.3,400
refit,fr,mspe,0.05601745471358299,0.3,400
refit,fr,bias2,0.0363936573266983,0.3,400
refit,fr,var,0.019623801112174988,0.3,400
refit,fz,mspe,0.020541585981845856,0.3,400
refit,fz,bias2,0.0064823986031115055,0.3,400
refit,fz,var,0.014059186913073063,0.3,400
refit_orth,y,mspe,1.048011064529419,0.3,400
refit_orth,y,bias2,1.0150647163391113,0.3,400
refit_orth,y,var,0.03294627368450165,0.3,400
refit_orth,fx,mspe,0.03941972553730011,0.3,400
refit_orth,fx,bias2,0.018794741481542587,0.3,400
refit_orth,fx,var,0.020624985918402672,0.3,400
refit_orth,fr,mspe,0.027534570544958115,0.3,400
refit_orth,fr,bias2,0.006909584626555443,0.3,400
refit_orth,fr,var,0.020624985918402672,0.3,400
refit_orth,fz,mspe,0.033349767327308655,0.3,400
refit_orth,fz,bias2,0.005038122646510601,0.3,400
refit_orth,fz,var,0.02831164374947548,0.3,400
base,y,mspe,1.090002179145813,0.3,400
base,y,bias2,1.061189889907837,0.3,400
base,y,var,0.02881230041384697,0.3,400
base,fx,mspe,0.06554364413022995,0.3,400
base,fx,bias2,0.044912587851285934,0.3,400
base,fx,var,0.020631050691008568,0.3,400
base,fr,mspe,0.12958206236362457,0.3,400
base,fr,bias2,0.10895101726055145,0.3,400
base,fr,var,0.020631050691008568,0.3,400
base,fz,mspe,0.07795459032058716,0.3,400
base,fz,bias2,0.07795459032058716,0.3,400
base,fz,var,0.0,0.3,400
posthoc_web,y,mspe,1.2448176145553589,0.3,400
posthoc_web,y,bias2,1.2061256170272827,0.3,400
posthoc_web,y,var,0.03869197517633438,0.3,400
posthoc_web,fx,mspe,0.05886542424559593,0.3,400
posthoc_web,fx,bias2,0.029810823500156403,0.3,400
posthoc_web,fx,var,0.02905459888279438,0.3,400
posthoc_web,fr,mspe,0.050337281078100204,0.3,400
posthoc_web,fr,bias2,0.021282682195305824,0.3,400
posthoc_web,fr,var,0.02905459888279438,0.3,400
posthoc_web,fz,mspe,0.07795459032058716,0.3,400
posthoc_web,fz,bias2,0.07795459032058716,0.3,400
posthoc_web,fz,var,0.0,0.3,400
refit,y,mspe,1.0592782497406006,0.4,400
refit,y,bias2,1.0233529806137085,0.4,400
refit,y,var,0.035925257951021194,0.4,400
refit,fx,mspe,0.03022090345621109,0.4,400
refit,fx,bias2,0.01030982006341219,0.4,400
refit,fx,var,0.019911084324121475,0.4,400
refit,fr,mspe,0.06722239404916763,0.4,400
refit,fr,bias2,0.04731130599975586,0.4,400
refit,fr,var,0.019911084324121475,0.4,400
refit,fz,mspe,0.03488027676939964,0.4,400
refit,fz,bias2,0.018755538389086723,0.4,400
refit,fz,var,0.01612473651766777,0.4,400
refit_orth,y,mspe,1.0593230724334717,0.4,400
refit_orth,y,bias2,1.0233231782913208,0.4,400
refit_orth,y,var,0.03599990904331207,0.4,400
refit_orth,fx,mspe,0.03968216851353645,0.4,400
refit_orth,fx,bias2,0.012856836430728436,0.4,400
refit_orth,fx,var,0.026825333014130592,0.4,400
refit_orth,fr,mspe,0.03721871227025986,0.4,400
refit_orth,fr,bias2,0.010393376462161541,0.4,400
refit_orth,fr,var,0.026825333014130592,0.4,400
refit_orth,fz,mspe,0.04354562610387802,0.4,400
refit_orth,fz,bias2,0.0007816794677637517,0.4,400
refit_orth,fz,var,0.04276394844055176,0.4,400
base,y,mspe,1.090002179145813,0.4,400
base,y,bias2,1.061189889907837,0.4,400
base,y,var,0.02881230041384697,0.4,400
base,fx,mspe,0.06554364413022995,0.4,400
base,fx,bias2,0.044912587851285934,0.4,400
base,fx,var,0.020631050691008568,0.4,400
base,fr,mspe,0.12958206236362457,0.4,400
base,fr,bias2,0.10895101726055145,0.4,400
base,fr,var,0.020631050691008568,0.4,400
base,fz,mspe,0.07795459032058716,0.4,400
base,fz,bias2,0.07795459032058716,0.4,400
base,fz,var,0.0,0.4,400
posthoc_web,y,mspe,1.2183825969696045,0.4,400
posthoc_web,y,bias2,1.171013593673706,0.4,400
posthoc_web,y,var,0.0473691001534462,0.4,400
posthoc_web,fx,mspe,0.06076395884156227,0.4,400
posthoc_web,fx,bias2,0.022768674418330193,0.4,400
posthoc_web,fx,var,0.03799528628587723,0.4,400
posthoc_web,fr,mspe,0.06532266736030579,0.4,400
posthoc_web,fr,bias2,0.02732738107442856,0.4,400
posthoc_web,fr,var,0.03799528628587723,0.4,400
posthoc_web,fz,mspe,0.07795459032058716,0.4,400
posthoc_web,fz,bias2,0.07795459032058716,0.4,400
posthoc_web,fz,var,0.0,0.4,400
refit,y,mspe,1.0710757970809937,0.5,400
refit,y,bias2,1.0339804887771606,0.5,400
refit,y,var,0.037095338106155396,0.5,400
refit,fx,mspe,0.038671478629112244,0.5,400
refit,fx,bias2,0.016919679939746857,0.5,400
refit,fx,var,0.02175179496407509,0.5,400
refit,fr,mspe,0.08479008078575134,0.5,400
refit,fr,bias2,0.06303827464580536,0.5,400
refit,fr,var,0.02175179496407509,0.5,400
refit,fz,mspe,0.05239834636449814,0.5,400
refit,fz,bias2,0.03756924346089363,0.5,400
refit,fz,var,0.014829101972281933,0.5,400
refit_orth,y,mspe,1.0710126161575317,0.5,400
refit_orth,y,bias2,1.0339511632919312,0.5,400
refit_orth,y,var,0.03706151619553566,0.5,400
refit_orth,fx,mspe,0.04388638585805893,0.5,400
refit_orth,fx,bias2,0.008839312940835953,0.5,400
refit_orth,fx,var,0.03504707291722298,0.5,400
refit_orth,fr,mspe,0.0565873384475708,0.5,400
refit_orth,fr,bias2,0.021540265530347824,0.5,400
refit_orth,fr,var,0.03504707291722298,0.5,400
refit_orth,fz,mspe,0.05595660209655762,0.5,400
refit_orth,fz,bias2,0.0063182031735777855,0.5,400
refit_orth,fz,var,0.04963839426636696,0.5,400
base,y,mspe,1.090002179145813,0.5,400
base,y,bias2,1.061189889907837,0.5,400
base,y,var,0.02881230041384697,0.5,400
base,fx,mspe,0.06554364413022995,0.5,400
base,fx,bias2,0.044912587851285934,0.5,400
base,fx,var,0.020631050691008568,0.5,400
base,fr,mspe,0.12958206236362457,0.5,400
base,fr,bias2,0.10895101726055145,0.5,400
base,fr,var,0.020631050691008568,0.5,400
base,fz,mspe,0.07795459032058716,0.5,400
base,fz,bias2,0.07795459032058716,0.5,400
base,fz,var,0.0,0.5,400
posthoc_web,y,mspe,1.1840025186538696,0.5,400
posthoc_web,y,bias2,1.132258415222168,0.5,400
posthoc_web,y,var,0.05174408107995987,0.5,400
posthoc_web,fx,mspe,0.06270303577184677,0.5,400
posthoc_web,fx,bias2,0.020013529807329178,0.5,400
posthoc_web,fx,var,0.04268950596451759,0.5,400
posthoc_web,fr,mspe,0.08383891731500626,0.5,400
posthoc_web,fr,bias2,0.04114941507577896,0.5,400
posthoc_web,fr,var,0.04268950596451759,0.5,400
posthoc_web,fz,mspe,0.07795459032058716,0.5,400
posthoc_web,fz,bias2,0.07795459032058716,0.5,400
posthoc_web,fz,var,0.0,0.5,400
refit,y,mspe,1.0788331031799316,0.6,400
refit,y,bias2,1.0436705350875854,0.6,400
refit,y,var,0.03516252338886261,0.6,400
refit,fx,mspe,0.044304534792900085,0.6,400
refit,fx,bias2,0.023128662258386612,0.6,400
refit,fx,var,0.021175876259803772,0.6,400
refit,fr,mspe,0.09602852165699005,0.6,400
refit,fr,bias2,0.07485265284776688,0.6,400
refit,fr,var,0.021175876259803772,0.6,400
refit,fz,mspe,0.06616942584514618,0.6,400
refit,fz,bias2,0.054410334676504135,0.6,400
refit,fz,var,0.01175908837467432,0.6,400
refit_orth,y,mspe,1.078791618347168,0.6,400
refit_orth,y,bias2,1.0436606407165527,0.6,400
refit_orth,y,var,0.035131003707647324,0.6,400
refit_orth,fx,mspe,0.04729623720049858,0.6,400
refit_orth,fx,bias2,0.011463545262813568,0.6,400
refit_orth,fx,var,0.03583269566297531,0.6,400
refit_orth,fr,mspe,0.07659625262022018,0.6,400
refit_orth,fr,bias2,0.04076356068253517,0.6,400
refit_orth,fr,var,0.03583269566297531,0.6,400
refit_orth,fz,mspe,0.06806626915931702,0.6,400
refit_orth,fz,bias2,0.02407684363424778,0.6,400
refit_orth,fz,var,0.043989431113004684,0.6,400
base,y,mspe,1.090002179145813,0.6,400
base,y,bias2,1.061189889907837,0.6,400
base,y,var,0.02881230041384697,0.6,400
base,fx,mspe,0.06554364413022995,0.6,400
base,fx,bias2,0.044912587851285934,0.6,400
base,fx,var,0.020631050691008568,0.6,400
base,fr,mspe,0.12958206236362457,0.6,400
base,fr,bias2,0.10895101726055145,0.6,400
base,fr,var,0.020631050691008568,0.6,400
base,fz,mspe,0.07795459032058716,0.6,400
base,fz,bias2,0.07795459032058716,0.6,400
base,fz,var,0.0,0.6,400
posthoc_web,y,mspe,1.1490626335144043,0.6,400
posthoc_web,y,bias2,1.1000967025756836,0.6,400
posthoc_web,y,var,0.04896603152155876,0.6,400
posthoc_web,fx,mspe,0.0643598884344101,0.6,400
posthoc_web,fx,bias2,0.02413611114025116,0.6,400
posthoc_web,fx,var,0.040223781019449234,0.6,400
posthoc_web,fr,mspe,0.10202697664499283,0.6,400
posthoc_web,fr,bias2,0.061803188174963,0.6,400
posthoc_web,fr,var,0.040223781019449234,0.6,400
posthoc_web,fz,mspe,0.07795459032058716,0.6,400
posthoc_web,fz,bias2,0.07795459032058716,0.6,400
posthoc_web,fz,var,0.0,0.6,400
refit,y,mspe,1.0842597484588623,0.7,400
refit,y,bias2,1.050679087638855,0.7,400
refit,y,var,0.033580757677555084,0.7,400
refit,fx,mspe,0.04892871901392937,0.7,400
refit,fx,bias2,0.027800744399428368,0.7,400
refit,fx,var,0.02112797647714615,0.7,400
refit,fr,mspe,0.10431411862373352,0.7,400
refit,fr,bias2,0.08318614214658737,0.7,400
refit,fr,var,0.02112797647714615,0.7,400
refit,fz,mspe,0.07571515440940857,0.7,400
refit,fz,bias2,0.06669095903635025,0.7,400
refit,fz,var,0.00902419351041317,0.7,400
refit_orth,y,mspe,1.0844463109970093,0.7,400
refit_orth,y,bias2,1.0507309436798096,0.7,400
refit_orth,y,var,0.03371541202068329,0.7,400
refit_orth,fx,mspe,0.051118556410074234,0.7,400
refit_orth,fx,bias2,0.01895580254495144,0.7,400
refit_orth,fx,var,0.03216274827718735,0.7,400
refit_orth,fr,mspe,0.09456535428762436,0.7,400
refit_orth,fr,bias2,0.06240260228514671,0.7,400
refit_orth,fr,var,0.03216274827718735,0.7,400
refit_orth,fz,mspe,0.07753756642341614,0.7,400
refit_orth,fz,bias2,0.04684169217944145,0.7,400
refit_orth,fz,var,0.030695872381329536,0.7,400
base,y,mspe,1.090002179145813,0.7,400
base,y,bias2,1.061189889907837,0.7,400
base,y,var,0.02881230041384697,0.7,400
base,fx,mspe,0.06554364413022995,0.7,400
base,fx,bias2,0.044912587851285934,0.7,400
base,fx,var,0.020631050691008568,0.7,400
base,fr,mspe,0.12958206236362457,0.7,400
base,fr,bias2,0.10895101726055145,0.7,400
base,fr,var,0.020631050691008568,0.7,400
base,fz,mspe,0.07795459032058716,0.7,400
base,fz,bias2,0.07795459032058716,0.7,400
base,fz,var,0.0,0.7,400
posthoc_web,y,mspe,1.1211224794387817,0.7,400
posthoc_web,y,bias2,1.07925546169281,0.7,400
posthoc_web,y,var,0.041867006570100784,0.7,400
posthoc_web,fx,mspe,0.06559649109840393,0.7,400
posthoc_web,fx,bias2,0.032223254442214966,0.7,400
posthoc_web,fx,var,0.03337324038147926,0.7,400
posthoc_web,fr,mspe,0.11629237234592438,0.7,400
posthoc_web,fr,bias2,0.08291914314031601,0.7,400
posthoc_web,fr,var,0.03337324038147926,0.7,400
posthoc_web,fz,mspe,0.07795459032058716,0.7,400
posthoc_web,fz,bias2,0.07795459032058716,0.7,400
posthoc_web,fz,var,0.0,0.7,400
refit,y,mspe,1.0870014429092407,0.8,400
refit,y,bias2,1.0546565055847168,0.8,400
refit,y,var,0.032344892621040344,0.8,400
refit,fx,mspe,0.05255118012428284,0.8,400
refit,fx,bias2,0.0316745862364769,0.8,400
refit,fx,var,0.02087659388780594,0.8,400
refit,fr,mspe,0.11060764640569687,0.8,400
refit,fr,bias2,0.08973105251789093,0.8,400
refit,fr,var,0.02087659388780594,0.8,400
refit,fz,mspe,0.08125713467597961,0.8,400
refit,fz,bias2,0.07408361881971359,0.8,400
refit,fz,var,0.007173515390604734,0.8,400
refit_orth,y,mspe,1.0871233940124512,0.8,400
refit_orth,y,bias2,1.0546619892120361,0.8,400
refit_orth,y,var,0.03246134892106056,0.8,400
refit_orth,fx,mspe,0.05454880744218826,0.8,400
refit_orth,fx,bias2,0.02744879759848118,0.8,400
refit_orth,fx,var,0.027100004255771637,0.8,400
refit_orth,fr,mspe,0.10783882439136505,0.8,400
refit_orth,fr,bias2,0.08073882013559341,0.8,400
refit_orth,fr,var,0.027100004255771637,0.8,400
refit_orth,fz,mspe,0.0834854245185852,0.8,400
refit_orth,fz,bias2,0.06524870544672012,0.8,400
refit_orth,fz,var,0.018236719071865082,0.8,400
base,y,mspe,1.090002179145813,0.8,400
base,y,bias2,1.061189889907837,0.8,400
base,y,var,0.02881230041384697,0.8,400
base,fx,mspe,0.06554364413022995,0.8,400
base,fx,bias2,0.044912587851285934,0.8,400
base,fx,var,0.020631050691008568,0.8,400
base,fr,mspe,0.12958206236362457,0.8,400
base,fr,bias2,0.10895101726055145,0.8,400
base,fr,var,0.020631050691008568,0.8,400
base,fz,mspe,0.07795459032058716,0.8,400
base,fz,bias2,0.07795459032058716,0.8,400
base,fz,var,0.0,0.8,400
posthoc_web,y,mspe,1.1032016277313232,0.8,400
posthoc_web,y,bias2,1.0680218935012817,0.8,400
posthoc_web,y,var,0.03517979010939598,0.8,400
posthoc_web,fx,mspe,0.06635527312755585,0.8,400
posthoc_web,fx,bias2,0.03950679674744606,0.8,400
posthoc_web,fx,var,0.02684847265481949,0.8,400
posthoc_web,fr,mspe,0.12525786459445953,0.8,400
posthoc_web,fr,bias2,0.09840939193964005,0.8,400
posthoc_web,fr,var,0.02684847265481949,0.8,400
posthoc_web,fz,mspe,0.07795459032058716,0.8,400
posthoc_web,fz,bias2,0.07795459032058716,0.8,400
posthoc_web,fz,var,0.0,0.8,400
refit,y,mspe,1.0879509449005127,0.9,400
refit,y,bias2,1.0563569068908691,0.9,400
refit,y,var,0.031593963503837585,0.9,400
refit,fx,mspe,0.05407044291496277,0.9,400
refit,fx,bias2,0.0334441140294075,0.9,400
refit,fx,var,0.020626330748200417,0.9,400
refit,fr,mspe,0.1133614182472229,0.9,400
refit,fr,bias2,0.09273508936166763,0.9,400
refit,fr,var,0.020626330748200417,0.9,400
refit,fz,mspe,0.08377422392368317,0.9,400
refit,fz,bias2,0.07744628936052322,0.9,400
refit,fz,var,0.006327940616756678,0.9,400
refit_orth,y,mspe,1.0879930257797241,0.9,400
refit_orth,y,bias2,1.0563205480575562,0.9,400
refit_orth,y,var,0.03167237713932991,0.9,400
refit_orth,fx,mspe,0.055997297167778015,0.9,400
refit_orth,fx,bias2,0.03245563432574272,0.9,400
refit_orth,fx,var,0.023541660979390144,0.9,400
refit_orth,fr,mspe,0.11422677338123322,0.9,400
refit_orth,fr,bias2,0.09068512171506882,0.9,400
refit_orth,fr,var,0.023541660979390144,0.9,400
refit_orth,fz,mspe,0.08636277914047241,0.9,400
refit_orth,fz,bias2,0.07543537020683289,0.9,400
refit_orth,fz,var,0.010927408933639526,0.9,400
base,y,mspe,1.090002179145813,0.9,400
base,y,bias2,1.061189889907837,0.9,400
base,y,var,0.02881230041384697,0.9,400
base,fx,mspe,0.06554364413022995,0.9,400
base,fx,bias2,0.044912587851285934,0.9,400
base,fx,var,0.020631050691008568,0.9,400
base,fr,mspe,0.12958206236362457,0.9,400
base,fr,bias2,0.10895101726055145,0.9,400
base,fr,var,0.020631050691008568,0.9,400
base,fz,mspe,0.07795459032058716,0.9,400
base,fz,bias2,0.07795459032058716,0.9,400
base,fz,var,0.0,0.9,400
posthoc_web,y,mspe,1.0941041707992554,0.9,400
posthoc_web,y,bias2,1.0628561973571777,0.9,400
posthoc_web,y,var,0.031247945502400398,0.9,400
posthoc_web,fx,mspe,0.06668180227279663,0.9,400
posthoc_web,fx,bias2,0.04368026554584503,0.9,400
posthoc_web,fx,var,0.0230015367269516,0.9,400
posthoc_web,fr,mspe,0.12959520518779755,0.9,400
posthoc_web,fr,bias2,0.10659365355968475,0.9,400
posthoc_web,fr,var,0.0230015367269516,0.9,400
posthoc_web,fz,mspe,0.07795459032058716,0.9,400
posthoc_web,fz,bias2,0.07795459032058716,0.9,400
posthoc_web,fz,var,0.0,0.9,400
refit,y,mspe,1.088955044746399,1.0,400
refit,y,bias2,1.055891513824463,1.0,400
refit,y,var,0.033063407987356186,1.0,400
refit,fx,mspe,0.05713394284248352,1.0,400
refit,fx,bias2,0.03498817980289459,1.0,400
refit,fx,var,0.022145766764879227,1.0,400
refit,fr,mspe,0.11754336953163147,1.0,400
refit,fr,bias2,0.09539760649204254,1.0,400
refit,fr,var,0.022145766764879227,1.0,400
refit,fz,mspe,0.0843987688422203,1.0,400
refit,fz,bias2,0.07833763211965561,1.0,400
refit,fz,var,0.006061128806322813,1.0,400
refit_orth,y,mspe,1.088967204093933,1.0,400
refit_orth,y,bias2,1.0559349060058594,1.0,400
refit_orth,y,var,0.033032339066267014,1.0,400
refit_orth,fx,mspe,0.05894653499126434,1.0,400
refit_orth,fx,bias2,0.03505105897784233,1.0,400
refit_orth,fx,var,0.023895474150776863,1.0,400
refit_orth,fr,mspe,0.11939385533332825,1.0,400
refit_orth,fr,bias2,0.09549838304519653,1.0,400
refit_orth,fr,var,0.023895474150776863,1.0,400
refit_orth,fz,mspe,0.08712799847126007,1.0,400
refit_orth,fz,bias2,0.0784786194562912,1.0,400
refit_orth,fz,var,0.008649379014968872,1.0,400
base,y,mspe,1.090002179145813,1.0,400
base,y,bias2,1.061189889907837,1.0,400
base,y,var,0.02881230041384697,1.0,400
base,fx,mspe,0.06554364413022995,1.0,400
base,fx,bias2,0.044912587851285934,1.0,400
base,fx,var,0.020631050691008568,1.0,400
base,fr,mspe,0.12958206236362457,1.0,400
base,fr,bias2,0.10895101726055145,1.0,400
base,fr,var,0.020631050691008568,1.0,400
base,fz,mspe,0.07795459032058716,1.0,400
base,fz,bias2,0.07795459032058716,1.0,400
base,fz,var,0.0,1.0,400
posthoc_web,y,mspe,1.0911319255828857,1.0,400
posthoc_web,y,bias2,1.0611329078674316,1.0,400
posthoc_web,y,var,0.0299988966435194,1.0,400
posthoc_web,fx,mspe,0.06670375168323517,1.0,400
posthoc_web,fx,bias2,0.04492272436618805,1.0,400
posthoc_web,fx,var,0.02178102731704712,1.0,400
posthoc_web,fr,mspe,0.1307447850704193,1.0,400
posthoc_web,fr,bias2,0.10896375775337219,1.0,400
posthoc_web,fr,var,0.02178102731704712,1.0,400
posthoc_web,fz,mspe,0.07795459032058716,1.0,400
posthoc_web,fz,bias2,0.07795459032058716,1.0,400
posthoc_web,fz,var,0.0,1.0,400
refit,y,mspe,1.006636381149292,0.0,6400
refit,y,bias2,1.0041583776474,0.0,6400
refit,y,var,0.0024780677631497383,0.0,6400
refit,fx,mspe,0.0035583805292844772,0.0,6400
refit,fx,bias2,0.0007692558574490249,0.0,6400
refit,fx,var,0.002789124846458435,0.0,6400
refit,fr,mspe,0.027519257739186287,0.0,6400
refit,fr,bias2,0.024730134755373,0.0,6400
refit,fr,var,0.002789124846458435,0.0,6400
refit,fz,mspe,0.0012259759241715074,0.0,6400
refit,fz,bias2,0.00039213820127770305,0.0,6400
refit,fz,var,0.0008338378393091261,0.0,6400
refit_orth,y,mspe,1.0066256523132324,0.0,6400
refit_orth,y,bias2,1.0041447877883911,0.0,6400
refit_orth,y,var,0.0024808840826153755,0.0,6400
refit_orth,fx,mspe,0.02194228582084179,0.0,6400
refit_orth,fx,bias2,0.019978508353233337,0.0,6400
refit_orth,fx,var,0.001963779330253601,0.0,6400
refit_orth,fr,mspe,0.0024764833506196737,0.0,6400
