,confounding,q,Run,Model,Metric,MSE,Bias,Var
381,False,64,13,Covar NN,yhat,1.0031482,-0.0219764,1.0027654
382,False,64,13,Covar NN,fxhat,0.0064442633,0.043631252,0.004541031
383,False,64,13,Covar NN,fzhat,0.0032121358,-0.050627533,0.00064905366
384,False,64,14,NN,yhat,2.005146,0.010842698,2.005229
385,False,64,14,NN,fxhat,0.016036237,-0.04656026,0.013869766
386,False,64,14,NN,fzhat,0.98066163,0.0541596,0.97782606
387,False,64,14,Covar NN,yhat,1.0035853,0.007184785,1.0036341
388,False,64,14,Covar NN,fxhat,0.005016769,0.0049930867,0.0049923365
389,False,64,14,Covar NN,fzhat,0.00036926378,-0.0010516625,0.0003681946
390,False,64,15,NN,yhat,2.0064375,-0.020115012,2.0062335
391,False,64,15,NN,fxhat,0.015548152,0.038642857,0.014056287
392,False,64,15,NN,fzhat,1.0084614,-0.06853901,1.003864
393,False,64,15,Covar NN,yhat,1.0078439,-0.00036524562,1.0079445
394,False,64,15,Covar NN,fxhat,0.010205606,0.06111107,0.006471691
395,False,64,15,Covar NN,fzhat,0.005848403,-0.07125745,0.00077085657
396,False,64,16,NN,yhat,2.0065427,0.019295396,2.006371
397,False,64,16,NN,fxhat,0.021269925,-0.0905575,0.013070571
398,False,64,16,NN,fzhat,1.0185724,0.09026662,1.0105255
399,False,64,16,Covar NN,yhat,1.0041181,0.007889807,1.0041564
400,False,64,16,Covar NN,fxhat,0.007287153,-0.034639753,0.0060878494
401,False,64,16,Covar NN,fzhat,0.001118501,0.02294328,0.00059216603
402,False,64,17,NN,yhat,2.0528872,0.043887615,2.051166
403,False,64,17,NN,fxhat,0.022172231,-0.09259051,0.013600589
404,False,64,17,NN,fzhat,1.0316256,0.12492516,1.0161209
405,False,64,17,Covar NN,yhat,1.0085305,0.004264113,1.0086131
406,False,64,17,Covar NN,fxhat,0.009984521,0.0480722,0.0076743523
407,False,64,17,Covar NN,fzhat,0.003945388,-0.055361055,0.0008806303
408,False,64,18,NN,yhat,1.988682,0.011005284,1.9887596
409,False,64,18,NN,fxhat,0.016393607,-0.05375097,0.013505791
410,False,64,18,NN,fzhat,0.99737364,0.053132433,0.99465007
411,False,64,18,Covar NN,yhat,0.9827645,0.015409833,0.9826253
412,False,64,18,Covar NN,fxhat,0.01170559,-0.06574519,0.0073839007
413,False,64,18,Covar NN,fzhat,0.0057627656,0.0695312,0.00092827046
414,False,64,19,NN,yhat,1.9899424,0.012231161,1.9899917
415,False,64,19,NN,fxhat,0.017701868,0.092245944,0.009193471
416,False,64,19,NN,fzhat,1.0047065,-0.11015828,0.992671
417,False,64,19,Covar NN,yhat,1.0087167,0.013067078,1.0086468
418,False,64,19,Covar NN,fxhat,0.012698652,0.08355951,0.0057170303
419,False,64,19,Covar NN,fzhat,0.010686353,-0.10063592,0.00055881805
420,False,64,20,NN,yhat,2.024332,-0.016874189,2.0242496
421,False,64,20,NN,fxhat,0.015818302,0.01797128,0.0154968845
422,False,64,20,NN,fzhat,1.0030848,-0.027860828,1.0024087
423,False,64,20,Covar NN,yhat,1.0072365,-0.012303104,1.0071858
424,False,64,20,Covar NN,fxhat,0.0066754944,0.0063585,0.0066357274
425,False,64,20,Covar NN,fzhat,0.00053767534,-0.01167697,0.0004013639
426,False,64,21,NN,yhat,1.9674687,-0.0036737183,1.9676523
427,False,64,21,NN,fxhat,0.031333312,0.123305455,0.016130691
428,False,64,21,NN,fzhat,1.0014129,-0.12781669,0.98517424
429,False,64,21,Covar NN,yhat,1.0129465,-0.008539371,1.0129749
430,False,64,21,Covar NN,fxhat,0.009083203,0.042670738,0.007263137
431,False,64,21,Covar NN,fzhat,0.0032471614,-0.052047614,0.0005382611
432,False,64,22,NN,yhat,2.062413,-0.0033929986,2.0626075
433,False,64,22,NN,fxhat,0.0148369875,0.0064821206,0.014796449
434,False,64,22,NN,fzhat,0.9806638,-0.014352139,0.9805559
435,False,64,22,Covar NN,yhat,1.015374,0.006531996,1.0154327
436,False,64,22,Covar NN,fxhat,0.007333532,-0.0042453646,0.0073162406
437,False,64,22,Covar NN,fzhat,0.0008595144,0.0063003357,0.00081990217
438,False,64,23,NN,yhat,1.9886925,0.029618394,1.9880141
439,False,64,23,NN,fxhat,0.014951746,-0.029572986,0.014078592
440,False,64,23,NN,fzhat,1.0033872,0.069145404,0.99870604
441,False,64,23,Covar NN,yhat,0.9974839,-0.021877298,0.997105
442,False,64,23,Covar NN,fxhat,0.0045375167,-0.0050289403,0.0045126774
443,False,64,23,Covar NN,fzhat,0.0004912561,-0.006894342,0.00044376857
444,False,64,24,NN,yhat,2.0126922,-0.0309064,2.011938
445,False,64,24,NN,fxhat,0.015573212,-0.060834337,0.011873582
446,False,64,24,NN,fzhat,1.0210564,0.041552488,1.0194318
447,False,64,24,Covar NN,yhat,1.0138669,-0.03258258,1.0129066
448,False,64,24,Covar NN,fxhat,0.009208327,-0.03066867,0.008268586
449,False,64,24,Covar NN,fzhat,0.000987114,0.009710637,0.000892907
450,False,128,0,NN,yhat,1.9939373,0.022028295,1.9936512
451,False,128,0,NN,fxhat,0.028498385,0.033113588,0.027404616
452,False,128,0,NN,fzhat,0.97435194,-0.041125774,0.9727578
453,False,128,0,Covar NN,yhat,1.0172797,0.04849916,1.0150291
454,False,128,0,Covar NN,fxhat,0.014829663,0.052285075,0.012097144
455,False,128,0,Covar NN,fzhat,0.0030105694,-0.033826403,0.0018665305
456,False,128,1,NN,yhat,2.0763223,0.0041306056,2.076513
457,False,128,1,NN,fxhat,0.025627332,0.0069562704,0.0255815
458,False,128,1,NN,fzhat,1.0060195,-0.003404187,1.0061086
459,False,128,1,Covar NN,yhat,1.0412318,0.019932158,1.0409385
460,False,128,1,Covar NN,fxhat,0.03664751,0.14320098,0.016142603
461,False,128,1,Covar NN,fzhat,0.016920391,-0.12384735,0.0015823843
462,False,128,2,NN,yhat,1.960504,-0.008466863,1.9606284
463,False,128,2,NN,fxhat,0.08596632,0.24266045,0.027084958
464,False,128,2,NN,fzhat,1.0545008,-0.25746477,0.98831147
465,False,128,2,Covar NN,yhat,1.0047783,0.0029286759,1.0048703
466,False,128,2,Covar NN,fxhat,0.04374001,0.17677397,0.01249223
467,False,128,2,Covar NN,fzhat,0.032730874,-0.18018281,0.00026505734
468,False,128,3,NN,yhat,2.011971,0.03281419,2.0110953
469,False,128,3,NN,fxhat,0.033778865,0.06478236,0.02958507
470,False,128,3,NN,fzhat,0.9999006,-0.033487722,0.9988791
471,False,128,3,Covar NN,yhat,1.0088849,0.004302904,1.0089673
472,False,128,3,Covar NN,fxhat,0.02198715,0.09338711,0.013267323
473,False,128,3,Covar NN,fzhat,0.008804326,-0.09060376,0.0005953435
474,False,128,4,NN,yhat,2.0289023,-0.026741168,2.0283902
475,False,128,4,NN,fxhat,0.03289448,0.07268741,0.027613781
476,False,128,4,NN,fzhat,1.0156393,-0.11114739,1.0033858
477,False,128,4,Covar NN,yhat,1.0012525,0.017873429,1.0010332
478,False,128,4,Covar NN,fxhat,0.017451556,0.067633465,0.012878558
479,False,128,4,Covar NN,fzhat,0.0047796923,-0.06147882,0.0010001459
480,False,128,5,NN,yhat,2.0421999,-0.0020846112,2.0423996
481,False,128,5,NN,fxhat,0.025724288,-0.062276192,0.021848148
482,False,128,5,NN,fzhat,1.0011531,0.065933764,0.99690557
483,False,128,5,Covar NN,yhat,1.018584,-0.013307253,1.0185087
484,False,128,5,Covar NN,fxhat,0.021661164,-0.087994404,0.0139195435
485,False,128,5,Covar NN,fzhat,0.007542706,0.080429345,0.0010739337
486,False,128,6,NN,yhat,2.0398176,0.011364429,2.0398922
487,False,128,6,NN,fxhat,0.039245427,0.11500851,0.02602107
488,False,128,6,NN,fzhat,1.0183126,-0.11088579,1.0061175
489,False,128,6,Covar NN,yhat,1.0144086,0.024221532,1.0139234
490,False,128,6,Covar NN,fxhat,0.020244354,0.08681826,0.012708214
491,False,128,6,Covar NN,fzhat,0.006022134,-0.06983844,0.0011448397
492,False,128,7,NN,yhat,1.970119,-0.027790686,1.9695436
493,False,128,7,NN,fxhat,0.02781427,0.022546293,0.027308663
494,False,128,7,NN,fzhat,0.9748629,-0.036533143,0.97362554
495,False,128,7,Covar NN,yhat,1.0142943,-0.012514019,1.0142391
496,False,128,7,Covar NN,fxhat,0.013745568,-0.007188275,0.013695265
497,False,128,7,Covar NN,fzhat,0.0012432417,0.008478094,0.0011714809
498,False,128,8,NN,yhat,2.0289073,0.0019674264,2.0291061
499,False,128,8,NN,fxhat,0.038389098,-0.10644867,0.027060485
500,False,128,8,NN,fzhat,1.0171174,0.11934404,1.0029747
501,False,128,8,Covar NN,yhat,1.0156354,-0.013292401,1.0155602
502,False,128,8,Covar NN,fxhat,0.022014681,-0.09364858,0.01324595
503,False,128,8,Covar NN,fzhat,0.009406132,0.09128412,0.001073447
504,False,128,9,NN,yhat,2.0011508,-0.009275475,2.0012648
505,False,128,9,NN,fxhat,0.028242279,-0.0049448684,0.02822065
506,False,128,9,NN,fzhat,0.9765965,0.0042338455,0.97667617
507,False,128,9,Covar NN,yhat,1.0004975,-0.020393062,1.0001816
508,False,128,9,Covar NN,fxhat,0.016144942,-0.03073296,0.015201947
509,False,128,9,Covar NN,fzhat,0.0005868569,0.01890435,0.00022950531
510,False,128,10,NN,yhat,2.0243616,0.0018171989,2.0245607
511,False,128,10,NN,fxhat,0.022853518,0.021149557,0.022408454
512,False,128,10,NN,fzhat,1.0015982,-0.026870294,1.0009763
513,False,128,10,Covar NN,yhat,0.9812009,-0.012561929,0.98114115
514,False,128,10,Covar NN,fxhat,0.012159156,0.01222876,0.012010814
515,False,128,10,Covar NN,fzhat,0.0015086385,-0.032328624,0.000463545
516,False,128,11,NN,yhat,2.005455,-0.03677057,2.0043035
517,False,128,11,NN,fxhat,0.021822434,0.00722034,0.021772476
518,False,128,11,NN,fzhat,0.98645675,-0.030558642,0.98562133
519,False,128,11,Covar NN,yhat,1.0204339,-0.025240412,1.0198988
520,False,128,11,Covar NN,fxhat,0.012653188,0.0007946775,0.01265382
521,False,128,11,Covar NN,fzhat,0.000637612,-0.012602821,0.0004788288
522,False,128,12,NN,yhat,2.0249104,0.008269445,2.0250447
523,False,128,12,NN,fxhat,0.034717012,-0.0883872,0.026907401
524,False,128,12,NN,fzhat,1.0108323,0.10079341,1.0007731
525,False,128,12,Covar NN,yhat,1.0081635,-0.012064689,1.0081186
526,False,128,12,Covar NN,fxhat,0.019987352,-0.08689347,0.012438121
527,False,128,12,Covar NN,fzhat,0.0068620546,0.07896553,0.000626562
528,False,128,13,NN,yhat,1.999983,-0.0071767378,2.0001316
529,False,128,13,NN,fxhat,0.04463434,0.11168615,0.03216376
530,False,128,13,NN,fzhat,1.0082245,-0.13264754,0.9907281
531,False,128,13,Covar NN,yhat,1.0394561,0.005555658,1.0395293
532,False,128,13,Covar NN,fxhat,0.024583502,0.09755949,0.0150671555
533,False,128,13,Covar NN,fzhat,0.011465152,-0.10578849,0.00027397383
534,False,128,14,NN,yhat,2.0003886,-0.011133363,2.0004647
535,False,128,14,NN,fxhat,0.022766655,-0.011181097,0.022643901
536,False,128,14,NN,fzhat,0.9980415,-0.009149725,0.9980577
537,False,128,14,Covar NN,yhat,1.0069772,-0.028756086,1.006251
538,False,128,14,Covar NN,fxhat,0.016250303,-0.06747343,0.011698808
539,False,128,14,Covar NN,fzhat,0.0013835501,0.029519878,0.0005121778
540,False,128,15,NN,yhat,1.9666717,-0.013363972,1.9666897
541,False,128,15,NN,fxhat,0.02340843,0.021591907,0.022944512
542,False,128,15,NN,fzhat,0.97043896,-0.05054452,0.96798104
543,False,128,15,Covar NN,yhat,0.9929941,-0.018247101,0.9927604
544,False,128,15,Covar NN,fxhat,0.012909862,0.033996973,0.011755242
545,False,128,15,Covar NN,fzhat,0.0052720476,-0.0678327,0.0006708387
546,False,128,16,NN,yhat,1.9897703,-0.03052287,1.9890376
547,False,128,16,NN,fxhat,0.022943683,0.025048349,0.022318495
548,False,128,16,NN,fzhat,0.9834592,-0.069180965,0.97877115
549,False,128,16,Covar NN,yhat,1.0197889,0.025933173,1.0192182
550,False,128,16,Covar NN,fxhat,0.016062656,-0.043303315,0.014188898
551,False,128,16,Covar NN,fzhat,0.0041866987,0.05562674,0.001092474
552,False,128,17,NN,yhat,2.0099099,0.023466263,2.00956
553,False,128,17,NN,fxhat,0.03483747,-0.09825431,0.025186079
554,False,128,17,NN,fzhat,0.9948343,0.10611841,0.9836715
555,False,128,17,Covar NN,yhat,1.0297949,0.025675278,1.0292386
556,False,128,17,Covar NN,fxhat,0.041740857,-0.16660766,0.01398414
557,False,128,17,Covar NN,fzhat,0.032301053,0.17668076,0.0010850679
558,False,128,18,NN,yhat,1.9475111,-0.03374958,1.9465666
559,False,128,18,NN,fxhat,0.030969314,-0.08069278,0.024460435
560,False,128,18,NN,fzhat,0.9764158,0.037156846,0.97513264
561,False,128,18,Covar NN,yhat,0.99152607,0.030516662,0.9906939
562,False,128,18,Covar NN,fxhat,0.0112405615,0.021417394,0.010782936
563,False,128,18,Covar NN,fzhat,0.0010054117,-0.00068707956,0.0010050401
564,False,128,19,NN,yhat,2.0220995,-0.028609373,2.0214832
565,False,128,19,NN,fxhat,0.03489202,-0.094119936,0.026036058
566,False,128,19,NN,fzhat,1.01338,0.0948735,1.0044795
567,False,128,19,Covar NN,yhat,0.9925497,-0.036432967,0.9913215
568,False,128,19,Covar NN,fxhat,0.011770224,0.016360598,0.011503706
569,False,128,19,Covar NN,fzhat,0.0009935575,-0.023430614,0.0004446082
570,False,128,20,NN,yhat,2.0226505,0.01242028,2.0226984
571,False,128,20,NN,fxhat,0.05987894,0.18189158,0.026797075
572,False,128,20,NN,fzhat,1.0177293,-0.18050928,0.9852442
573,False,128,20,Covar NN,yhat,1.0228198,0.022001782,1.0224378
574,False,128,20,Covar NN,fxhat,0.03628156,0.13977976,0.016744846
575,False,128,20,Covar NN,fzhat,0.017853007,-0.12881596,0.0012595817
576,False,128,21,NN,yhat,2.020784,-0.05799659,2.0176222
577,False,128,21,NN,fxhat,0.029050875,-0.06201604,0.025207408
578,False,128,21,NN,fzhat,0.99369365,0.014277478,0.99358916
579,False,128,21,Covar NN,yhat,0.99566424,-0.019542616,0.9953819
580,False,128,21,Covar NN,fxhat,0.013124461,-0.045121413,0.011089629
581,False,128,21,Covar NN,fzhat,0.001907188,0.035836812,0.0006229732
582,False,128,22,NN,yhat,2.0675743,-0.0058118775,2.0677474
583,False,128,22,NN,fxhat,0.029320953,0.07070369,0.024324372
584,False,128,22,NN,fzhat,1.0181797,-0.070828505,1.0132643
585,False,128,22,Covar NN,yhat,1.00469,-0.024084115,1.0042104
586,False,128,22,Covar NN,fxhat,0.014829361,0.034266554,0.013656529
587,False,128,22,Covar NN,fzhat,0.0030411363,-0.052663587,0.00026770929
588,False,128,23,NN,yhat,1.9875264,-0.008057146,1.9876604
589,False,128,23,NN,fxhat,0.02305067,0.033743396,0.021914244
590,False,128,23,NN,fzhat,0.9800911,-0.045913223,0.9780809
591,False,128,23,Covar NN,yhat,1.0155236,0.0026868344,1.0156178
592,False,128,23,Covar NN,fxhat,0.02226651,0.09499801,0.013243212
593,False,128,23,Covar NN,fzhat,0.010904457,-0.09642385,0.0016070578
594,False,128,24,NN,yhat,2.0438857,0.010762896,2.0439744
595,False,128,24,NN,fxhat,0.03826712,-0.11875015,0.024167938
596,False,128,24,NN,fzhat,1.04681,0.11877678,1.0328054
597,False,128,24,Covar NN,yhat,1.0021154,-0.0008274296,1.0022149
598,False,128,24,Covar NN,fxhat,0.02713159,-0.120166734,0.012692816
599,False,128,24,Covar NN,fzhat,0.012252424,0.10860304,0.00045785168
600,False,256,0,NN,yhat,2.1057038,0.0051705223,2.1058877
601,False,256,0,NN,fxhat,0.1294668,0.26577413,0.058836795
602,False,256,0,NN,fzhat,1.0787891,-0.2621913,1.0101459
603,False,256,0,Covar NN,yhat,1.0361875,0.026235322,1.0356027
604,False,256,0,Covar NN,fxhat,0.03021864,0.022576917,0.029711895
605,False,256,0,Covar NN,fzhat,0.00047255796,0.0020708472,0.00046831643
606,False,256,1,NN,yhat,2.0425165,0.0014898984,2.0427184
607,False,256,1,NN,fxhat,0.0539916,0.052550476,0.051235173
608,False,256,1,NN,fzhat,1.0203085,-0.053004637,1.0176008
609,False,256,1,Covar NN,yhat,1.0129921,0.026562124,1.0123879
610,False,256,1,Covar NN,fxhat,0.09748565,-0.26407084,0.027755013
611,False,256,1,Covar NN,fzhat,0.083748505,0.28868893,0.00040725537
612,False,256,2,NN,yhat,2.0174727,-0.021708641,2.017203
613,False,256,2,NN,fxhat,0.17671174,0.34013256,0.06102766
614,False,256,2,NN,fzhat,1.1261376,-0.36371803,0.9939462
615,False,256,2,Covar NN,yhat,1.0082637,0.02016689,1.0079578
616,False,256,2,Covar NN,fxhat,0.032251958,-0.01674632,0.031974714
617,False,256,2,Covar NN,fzhat,0.0029107146,0.035036378,0.001683335
618,False,256,3,NN,yhat,1.9846586,0.015563021,1.9846145
619,False,256,3,NN,fxhat,0.15171717,0.3163611,0.051637985
620,False,256,3,NN,fzhat,1.0663399,-0.2986544,0.97724307
621,False,256,3,Covar NN,yhat,1.013525,-0.0022486544,1.0136213
622,False,256,3,Covar NN,fxhat,0.02589135,0.013221686,0.025719108
623,False,256,3,Covar NN,fzhat,0.0013979165,-0.01332665,0.001220439
624,False,256,4,NN,yhat,2.0154989,-0.020233594,2.0152907
625,False,256,4,NN,fxhat,0.08245266,0.17745866,0.05096618
626,False,256,4,NN,fzhat,1.0277965,-0.20130906,0.98737
627,False,256,4,Covar NN,yhat,1.0208931,-0.00891305,1.0209157
628,False,256,4,Covar NN,fxhat,0.028674847,-0.037939485,0.027238166
629,False,256,4,Covar NN,fzhat,0.0012709429,0.025409741,0.0006253505
630,False,256,5,NN,yhat,2.0706577,-0.017209198,2.0705686
631,False,256,5,NN,fxhat,0.22314002,0.41207695,0.053337935
632,False,256,5,NN,fzhat,1.1710331,-0.42037222,0.99441975
633,False,256,5,Covar NN,yhat,1.0275065,-0.0093312785,1.0275221
634,False,256,5,Covar NN,fxhat,0.028298007,2.2352933e-06,0.028300839
635,False,256,5,Covar NN,fzhat,0.00040669012,-0.00041967555,0.00040655464
636,False,256,6,NN,yhat,2.0462906,-0.008561786,2.046422
637,False,256,6,NN,fxhat,0.1687349,0.33845183,0.0541907
638,False,256,6,NN,fzhat,1.1142744,-0.34324336,0.99655807
639,False,256,6,Covar NN,yhat,1.0448794,0.017994968,1.0446602
640,False,256,6,Covar NN,fxhat,0.11572134,-0.29055986,0.031299442
641,False,256,6,Covar NN,fzhat,0.09810846,0.31232506,0.0005615739
642,False,256,7,NN,yhat,2.0383544,-0.016887128,2.038273
643,False,256,7,NN,fxhat,0.08074018,0.17613871,0.049720317
644,False,256,7,NN,fzhat,1.0326573,-0.20298393,0.99155396
645,False,256,7,Covar NN,yhat,1.0306666,0.014140271,1.0305698
646,False,256,7,Covar NN,fxhat,0.04516688,-0.14307094,0.024700055
647,False,256,7,Covar NN,fzhat,0.022605022,0.1472532,0.00092161435
648,False,256,8,NN,yhat,2.0643418,0.04591845,2.0624394
649,False,256,8,NN,fxhat,0.11694674,0.2413966,0.05868029
650,False,256,8,NN,fzhat,1.050631,-0.20799676,1.0074692
651,False,256,8,Covar NN,yhat,1.0200047,0.02507492,1.019478
652,False,256,8,Covar NN,fxhat,0.02770158,-0.017299574,0.02740505
653,False,256,8,Covar NN,fzhat,0.0012608086,0.029855795,0.00036947682
654,False,256,9,NN,yhat,1.9985754,0.016075414,1.9985169
655,False,256,9,NN,fxhat,0.22307695,0.41469175,0.05111279
656,False,256,9,NN,fzhat,1.1402789,-0.407469,0.9743454
657,False,256,9,Covar NN,yhat,1.0322556,-0.0038356117,1.0323442
658,False,256,9,Covar NN,fxhat,0.030368151,-0.068070166,0.025737178
659,False,256,9,Covar NN,fzhat,0.0040635285,0.055381767,0.0009964874
660,False,256,10,NN,yhat,2.0711179,-0.013072442,2.071154
661,False,256,10,NN,fxhat,0.05042649,-0.07017662,0.045506284
662,False,256,10,NN,fzhat,1.0054955,0.05262943,1.002826
663,False,256,10,Covar NN,yhat,1.0460424,0.021210961,1.0456971
664,False,256,10,Covar NN,fxhat,0.054693688,-0.17122295,0.025378931
665,False,256,10,Covar NN,fzhat,0.03583991,0.18795921,0.0005112966
666,False,256,11,NN,yhat,2.041154,0.007521921,2.0413015
667,False,256,11,NN,fxhat,0.059326805,0.0992307,0.04948502
668,False,256,11,NN,fzhat,1.0084277,-0.11354618,0.99563456
669,False,256,11,Covar NN,yhat,1.0201905,0.020163212,1.0198859
670,False,256,11,Covar NN,fxhat,0.037861444,-0.09199505,0.029401295
671,False,256,11,Covar NN,fzhat,0.009316214,0.090320945,0.0011584598
672,False,256,12,NN,yhat,2.0545483,0.054747716,2.0517561
673,False,256,12,NN,fxhat,0.32681516,0.52881956,0.04716978
674,False,256,12,NN,fzhat,1.22321,-0.4750688,0.9976193
675,False,256,12,Covar NN,yhat,1.0222361,0.021582123,1.0218725
676,False,256,12,Covar NN,fxhat,0.035647087,0.11422079,0.02260296
677,False,256,12,Covar NN,fzhat,0.009334536,-0.09363551,0.0005669838
678,False,256,13,NN,yhat,2.00911,-0.027851377,2.0085351
679,False,256,13,NN,fxhat,0.101822294,0.21667737,0.054878693
680,False,256,13,NN,fzhat,1.0454774,-0.24116462,0.9874158
681,False,256,13,Covar NN,yhat,1.0077984,-0.010297946,1.0077932
682,False,256,13,Covar NN,fxhat,0.03168872,0.04788705,0.02939849
683,False,256,13,Covar NN,fzhat,0.0042017926,-0.05482087,0.001196585
684,False,256,14,NN,yhat,2.0949771,-0.0046222345,2.0951653
685,False,256,14,NN,fxhat,0.38292205,0.5707587,0.05716231
686,False,256,14,NN,fzhat,1.3309224,-0.57196295,1.0038811
687,False,256,14,Covar NN,yhat,1.0452247,-0.010409262,1.0452209
688,False,256,14,Covar NN,fxhat,0.025926925,0.033593807,0.02480086
689,False,256,14,Covar NN,fzhat,0.0029675323,-0.040585104,0.0013205133
690,False,256,15,NN,yhat,2.054562,0.02887702,2.0539336
691,False,256,15,NN,fxhat,0.30373472,0.4971103,0.05662173
692,False,256,15,NN,fzhat,1.234885,-0.46587598,1.0179464
693,False,256,15,Covar NN,yhat,1.0171751,-0.008596112,1.0172031
694,False,256,15,Covar NN,fxhat,0.02470706,0.020181054,0.024302216
695,False,256,15,Covar NN,fzhat,0.0014562834,-0.026419837,0.0007583514
696,False,256,16,NN,yhat,1.9903454,-0.00094526826,1.9905435
697,False,256,16,NN,fxhat,0.1166542,0.26253217,0.047735836
698,False,256,16,NN,fzhat,1.0581762,-0.27319467,0.9836391
699,False,256,16,Covar NN,yhat,0.9979757,-0.005936081,0.99804026
700,False,256,16,Covar NN,fxhat,0.025659446,0.0061347275,0.02562437
701,False,256,16,Covar NN,fzhat,0.0013594362,-0.021788035,0.0008848063
702,False,256,17,NN,yhat,2.057081,0.024481628,2.0566876
703,False,256,17,NN,fxhat,0.097934246,0.20827593,0.054560836
704,False,256,17,NN,fzhat,1.0367688,-0.1821367,1.0036955
705,False,256,17,Covar NN,yhat,1.0205883,0.011058557,1.0205681
706,False,256,17,Covar NN,fxhat,0.041885678,-0.11660184,0.02829252
707,False,256,17,Covar NN,fzhat,0.017439669,0.12931801,0.0007165947
708,False,256,18,NN,yhat,2.0730987,0.02044572,2.0728877
709,False,256,18,NN,fxhat,0.081633374,0.1510503,0.05882306
710,False,256,18,NN,fzhat,1.0297741,-0.14217243,1.009662
711,False,256,18,Covar NN,yhat,1.0139204,0.009484012,1.0139319
712,False,256,18,Covar NN,fxhat,0.069496,-0.20392141,0.027914854
713,False,256,18,Covar NN,fzhat,0.041767765,0.20183748,0.001029499
714,False,256,19,NN,yhat,2.1104698,-0.006336566,2.1106408
715,False,256,19,NN,fxhat,0.09060573,0.17118838,0.061306402
716,False,256,19,NN,fzhat,1.0514337,-0.16138199,1.025492
717,False,256,19,Covar NN,yhat,1.0310925,-0.01085672,1.0310777
718,False,256,19,Covar NN,fxhat,0.06561232,-0.1931772,0.028297726
719,False,256,19,Covar NN,fzhat,0.040621817,0.19846345,0.0012342067
720,False,256,20,NN,yhat,2.0046124,0.0042051063,2.0047953
721,False,256,20,NN,fxhat,0.16788739,0.34001788,0.05228047
722,False,256,20,NN,fzhat,1.1092634,-0.32375807,1.0045446
723,False,256,20,Covar NN,yhat,1.0042583,-0.015501761,1.0041184
724,False,256,20,Covar NN,fxhat,0.038726166,-0.11228291,0.02612133
