model,effect,metric,value,bz,n
posthoc_orth_xfit,fx,bias2,0.028690803796052933,1.5,1600
posthoc_orth_xfit,fx,var,0.018683768808841705,1.5,1600
posthoc_orth_xfit,fr,mspe,0.027362868189811707,1.5,1600
posthoc_orth_xfit,fr,bias2,0.008679100312292576,1.5,1600
posthoc_orth_xfit,fr,var,0.018683768808841705,1.5,1600
posthoc_orth_xfit,fz,mspe,0.4737897217273712,1.5,1600
posthoc_orth_xfit,fz,bias2,0.4708218276500702,1.5,1600
posthoc_orth_xfit,fz,var,0.002967898268252611,1.5,1600
posthoc_xfit,y,mspe,1.7052215337753296,2,1600
posthoc_xfit,y,bias2,1.672715187072754,2,1600
posthoc_xfit,y,var,0.03250646963715553,2,1600
posthoc_xfit,fx,mspe,0.056535471230745316,2,1600
posthoc_xfit,fx,bias2,0.02510463260114193,2,1600
posthoc_xfit,fx,var,0.031430844217538834,2,1600
posthoc_xfit,fr,mspe,0.0818854495882988,2,1600
posthoc_xfit,fr,bias2,0.050454605370759964,2,1600
posthoc_xfit,fr,var,0.031430844217538834,2,1600
posthoc_xfit,fz,mspe,0.820334792137146,2,1600
posthoc_xfit,fz,bias2,0.8132866024971008,2,1600
posthoc_xfit,fz,var,0.007048264145851135,2,1600
posthoc_orth_xfit,y,mspe,1.704859972000122,2,1600
posthoc_orth_xfit,y,bias2,1.6725878715515137,2,1600
posthoc_orth_xfit,y,var,0.032271888107061386,2,1600
posthoc_orth_xfit,fx,mspe,0.07269822806119919,2,1600
posthoc_orth_xfit,fx,bias2,0.04416358843445778,2,1600
posthoc_orth_xfit,fx,var,0.02853463590145111,2,1600
posthoc_orth_xfit,fr,mspe,0.05325797572731972,2,1600
posthoc_orth_xfit,fr,bias2,0.024723339825868607,2,1600
posthoc_orth_xfit,fr,var,0.02853463590145111,2,1600
posthoc_orth_xfit,fz,mspe,0.8279898166656494,2,1600
posthoc_orth_xfit,fz,bias2,0.8238021731376648,2,1600
posthoc_orth_xfit,fz,var,0.004187633283436298,2,1600
posthoc_xfit,y,mspe,2.1130573749542236,2.5,1600
posthoc_xfit,y,bias2,2.0648398399353027,2.5,1600
posthoc_xfit,y,var,0.04821771755814552,2.5,1600
posthoc_xfit,fx,mspe,0.09513010084629059,2.5,1600
posthoc_xfit,fx,bias2,0.047631584107875824,2.5,1600
posthoc_xfit,fx,var,0.04749852046370506,2.5,1600
posthoc_xfit,fr,mspe,0.12020990252494812,2.5,1600
posthoc_xfit,fr,bias2,0.07271139323711395,2.5,1600
posthoc_xfit,fr,var,0.04749852046370506,2.5,1600
posthoc_xfit,fz,mspe,1.2802292108535767,2.5,1600
posthoc_xfit,fz,bias2,1.2699226140975952,2.5,1600
posthoc_xfit,fz,var,0.010306409560143948,2.5,1600
posthoc_orth_xfit,y,mspe,2.113574743270874,2.5,1600
posthoc_orth_xfit,y,bias2,2.0660247802734375,2.5,1600
posthoc_orth_xfit,y,var,0.04755022004246712,2.5,1600
posthoc_orth_xfit,fx,mspe,0.10771060734987259,2.5,1600
posthoc_orth_xfit,fx,bias2,0.06452047824859619,2.5,1600
posthoc_orth_xfit,fx,var,0.0431901253759861,2.5,1600
posthoc_orth_xfit,fr,mspe,0.08908414095640182,2.5,1600
posthoc_orth_xfit,fr,bias2,0.04589401185512543,2.5,1600
posthoc_orth_xfit,fr,var,0.0431901253759861,2.5,1600
posthoc_orth_xfit,fz,mspe,1.2840064764022827,2.5,1600
posthoc_orth_xfit,fz,bias2,1.278286099433899,2.5,1600
posthoc_orth_xfit,fz,var,0.005720387678593397,2.5,1600
posthoc_xfit,y,mspe,2.6157615184783936,3,1600
posthoc_xfit,y,bias2,2.554164171218872,3,1600
posthoc_xfit,y,var,0.0615973137319088,3,1600
posthoc_xfit,fx,mspe,0.13226526975631714,3,1600
posthoc_xfit,fx,bias2,0.0713605210185051,3,1600
posthoc_xfit,fx,var,0.060904741287231445,3,1600
posthoc_xfit,fr,mspe,0.15886905789375305,3,1600
posthoc_xfit,fr,bias2,0.0979643240571022,3,1600
posthoc_xfit,fr,var,0.060904741287231445,3,1600
posthoc_xfit,fz,mspe,1.8437961339950562,3,1600
posthoc_xfit,fz,bias2,1.8289874792099,3,1600
posthoc_xfit,fz,var,0.014808670617640018,3,1600
posthoc_orth_xfit,y,mspe,2.61501407623291,3,1600
posthoc_orth_xfit,y,bias2,2.554631471633911,3,1600
posthoc_orth_xfit,y,var,0.060382548719644547,3,1600
posthoc_orth_xfit,fx,mspe,0.14280293881893158,3,1600
posthoc_orth_xfit,fx,bias2,0.08833057433366776,3,1600
posthoc_orth_xfit,fx,var,0.054472360759973526,3,1600
posthoc_orth_xfit,fr,mspe,0.12442690134048462,3,1600
posthoc_orth_xfit,fr,bias2,0.0699545294046402,3,1600
posthoc_orth_xfit,fr,var,0.054472360759973526,3,1600
posthoc_orth_xfit,fz,mspe,1.8418399095535278,3,1600
posthoc_orth_xfit,fz,bias2,1.8342736959457397,3,1600
posthoc_orth_xfit,fz,var,0.007566230837255716,3,1600
