setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4a_q256,0,base_half,0.03190288692712784,0.09318499267101288,1.0495269298553467,-0.009078621864318848,0.14429788291454315,400,continuous,256,1.0,0.8
fig4a_q256,0,posthoc,0.02249062992632389,0.028944620862603188,1.039240837097168,0.021736271679401398,0.0463157556951046,400,continuous,256,1.0,0.8
fig4a_q256,0,posthoc_same_sample,0.019719742238521576,0.07172182947397232,1.0289005041122437,0.003146595321595669,0.13017475605010986,400,continuous,256,1.0,0.8
fig4a_q256,1,base_full,0.1414809674024582,0.258004367351532,1.0445048809051514,-0.025293594226241112,0.3428846001625061,400,continuous,256,1.0,0.8
fig4a_q256,1,base_half,0.12046100944280624,0.23023971915245056,1.0362604856491089,-0.030126800760626793,0.3715892732143402,400,continuous,256,1.0,0.8
fig4a_q256,1,posthoc,0.0329190157353878,0.09636081755161285,1.0342833995819092,0.020242946222424507,0.1556103229522705,400,continuous,256,1.0,0.8
fig4a_q256,1,posthoc_same_sample,0.1208706870675087,0.22885723412036896,1.041277289390564,-0.02321448363363743,0.29933425784111023,400,continuous,256,1.0,0.8
fig4a_q256,2,base_full,0.10431508719921112,0.20636457204818726,1.0289348363876343,0.05119551718235016,0.3424457907676697,400,continuous,256,1.0,0.8
fig4a_q256,2,base_half,0.09769383072853088,0.1979074478149414,1.039466142654419,0.04385613277554512,0.34232425689697266,400,continuous,256,1.0,0.8
fig4a_q256,2,posthoc,0.05892300605773926,0.1405874490737915,1.0863021612167358,0.043992675840854645,0.26398906111717224,400,continuous,256,1.0,0.8
fig4a_q256,2,posthoc_same_sample,0.04666902497410774,0.11730712652206421,1.0242946147918701,0.04228149726986885,0.23799952864646912,400,continuous,256,1.0,0.8
fig4a_q256,3,base_full,0.07005909085273743,0.15772847831249237,1.0217485427856445,0.02485492266714573,0.21000880002975464,400,continuous,256,1.0,0.8
fig4a_q256,3,base_half,0.11009590327739716,0.2097281962633133,1.023961067199707,0.09602148085832596,0.23174217343330383,400,continuous,256,1.0,0.8
fig4a_q256,3,posthoc,0.10293617099523544,0.20692302286624908,1.0251251459121704,-0.05631756782531738,0.28638169169425964,400,continuous,256,1.0,0.8
fig4a_q256,3,posthoc_same_sample,0.06911835819482803,0.154133141040802,1.0339250564575195,0.011959104798734188,0.22452467679977417,400,continuous,256,1.0,0.8
fig4a_q256,4,base_full,0.10460586845874786,0.2069486677646637,1.0210349559783936,-0.06955234706401825,0.25856029987335205,400,continuous,256,1.0,0.8
fig4a_q256,4,base_half,0.08906758576631546,0.17880591750144958,1.0420219898223877,-0.08385323733091354,0.2740047872066498,400,continuous,256,1.0,0.8
